id,llm,P,R,F,hash
18261_5,Qwen/CodeQwen1.5-7B,0.0,0.0,0.0,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
18261_5,bigcode/starcoder2-7b,0.6189528703689575,0.6682171821594238,0.6426422595977783,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
18261_5,ibm-granite/granite-8b-code-base,0.6550302505493164,0.6682577729225159,0.6615779399871826,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
19027_11,google/codegemma-7b,0.9227156639099121,0.9218100905418396,0.9222626090049744,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
19027_11,meta-llama/CodeLlama-7b-hf,0.9211207628250122,0.9200452566146851,0.9205827116966248,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
19027_11,Qwen/CodeQwen1.5-7B,0.9213894605636597,0.9332491159439087,0.9272813200950623,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
19027_11,bigcode/starcoder2-7b,0.9040642380714417,0.9144473671913147,0.9092261791229248,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
19027_11,ibm-granite/granite-8b-code-base,0.9054954051971436,0.9247736930847168,0.9150329828262329,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
20117_71,google/codegemma-7b,0.8486203551292419,0.7718424201011658,0.808412492275238,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
20117_71,meta-llama/CodeLlama-7b-hf,0.7732698321342468,0.8067730069160461,0.7896661758422852,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
20117_71,Qwen/CodeQwen1.5-7B,0.6463308334350586,0.7468284368515015,0.6929548382759094,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
20117_71,bigcode/starcoder2-7b,0.8863884806632996,0.8511507511138916,0.8684122562408447,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
20117_71,ibm-granite/granite-8b-code-base,0.6556089520454407,0.763088583946228,0.7052774429321289,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
20619_9,google/codegemma-7b,0.9612091183662415,0.9683639407157898,0.9647732973098755,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
20619_9,meta-llama/CodeLlama-7b-hf,0.9574466943740845,0.966241180896759,0.9618237614631653,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
20619_9,Qwen/CodeQwen1.5-7B,0.9814988374710083,0.9668703079223633,0.9741296172142029,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
20619_9,bigcode/starcoder2-7b,0.9736193418502808,0.9701138138771057,0.9718633890151978,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
20619_9,ibm-granite/granite-8b-code-base,0.9681124091148376,0.9551618695259094,0.9615935683250427,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
21019_2,google/codegemma-7b,0.7829575538635254,0.7236863970756531,0.752156138420105,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
21019_2,meta-llama/CodeLlama-7b-hf,0.730711817741394,0.7660616636276245,0.7479692697525024,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
21019_2,Qwen/CodeQwen1.5-7B,0.731793999671936,0.7693837881088257,0.7501182556152344,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
21019_2,bigcode/starcoder2-7b,0.8130565881729126,0.7653094530105591,0.7884607911109924,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
21019_2,ibm-granite/granite-8b-code-base,0.7323319911956787,0.7601029276847839,0.7459591031074524,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
22558_12,google/codegemma-7b,0.7770978808403015,0.7507158517837524,0.7636790871620178,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
22558_12,meta-llama/CodeLlama-7b-hf,0.776174008846283,0.7434674501419067,0.7594687938690186,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
22558_12,Qwen/CodeQwen1.5-7B,0.8135472536087036,0.6901510953903198,0.7467861175537109,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
22558_12,bigcode/starcoder2-7b,0.8680530190467834,0.6957852840423584,0.772430956363678,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
22558_12,ibm-granite/granite-8b-code-base,0.855661153793335,0.6913021802902222,0.7647504210472107,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
24100_9,google/codegemma-7b,0.9999998807907104,0.9999998807907104,0.9999998807907104,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
24100_9,meta-llama/CodeLlama-7b-hf,0.7106602191925049,0.7800394296646118,0.7437353134155273,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
24100_9,Qwen/CodeQwen1.5-7B,0.9999998807907104,0.9999998807907104,0.9999998807907104,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
24100_9,bigcode/starcoder2-7b,0.9999999403953552,0.9999998807907104,0.9999999403953552,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
24100_9,ibm-granite/granite-8b-code-base,0.9999998807907104,0.9999998807907104,0.9999998807907104,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
25044_13,google/codegemma-7b,0.8451042771339417,0.928468644618988,0.8848272562026978,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
25044_13,meta-llama/CodeLlama-7b-hf,0.7030337452888489,0.7743101119995117,0.736952543258667,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
25044_13,Qwen/CodeQwen1.5-7B,0.8738709688186646,0.9433835744857788,0.9072977900505066,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
25044_13,bigcode/starcoder2-7b,0.8738709688186646,0.9433835744857788,0.9072977900505066,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
25044_13,ibm-granite/granite-8b-code-base,0.8451042771339417,0.928468644618988,0.8848272562026978,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
25245_0,google/codegemma-7b,0.9087395668029785,0.877718448638916,0.892959713935852,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
25245_0,meta-llama/CodeLlama-7b-hf,0.793586790561676,0.8768112063407898,0.8331257700920105,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
25245_0,Qwen/CodeQwen1.5-7B,0.6754497289657593,0.8808726072311401,0.7646040320396423,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
25245_0,bigcode/starcoder2-7b,0.8529675006866455,0.8882539868354797,0.8702532649040222,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
25245_0,ibm-granite/granite-8b-code-base,0.8458800911903381,0.8946118354797363,0.8695637583732605,microsoft__codebert-base_L9_no-idf_version=0.3.12(hug_trans=5.0.0rc3)_no-rescaled_slow-tokenizer_no-context_en
