id,llm,bart_score_forward,bart_score_reverse,bart_score_avg
89130_3,ibm-granite/granite-8b-code-base,-3.80619215965271,-3.0339572429656982,-3.420074701309204
89138_0,google/codegemma-7b,-8.688889503479004,-3.9577089410158806e-06,-4.3444467305939725
89138_0,meta-llama/CodeLlama-7b-hf,-6.325070381164551,-5.426015853881836,-5.875543117523193
89138_0,Qwen/CodeQwen1.5-7B,-8.94395637512207,-1.6620221138000488,-5.30298924446106
89138_0,bigcode/starcoder2-7b,-7.557203769683838,-4.475706100463867,-6.0164549350738525
89138_0,ibm-granite/granite-8b-code-base,-7.573897361755371,-5.0659260749816895,-6.31991171836853
91360_0,google/codegemma-7b,-3.4983479976654053,-2.684269428253174,-3.0913087129592896
91360_0,meta-llama/CodeLlama-7b-hf,-3.190702199935913,-5.328845024108887,-4.2597736120224
91360_0,Qwen/CodeQwen1.5-7B,-3.8819398880004883,-3.216001033782959,-3.5489704608917236
91360_0,bigcode/starcoder2-7b,-4.575295448303223,-5.418850898742676,-4.997073173522949
91360_0,ibm-granite/granite-8b-code-base,-8.066939353942871,-5.204319000244141,-6.635629177093506
92314_2,google/codegemma-7b,-2.5624635219573975,-0.9934184551239014,-1.7779409885406494
92314_2,meta-llama/CodeLlama-7b-hf,-0.040887001901865005,-1.452247977256775,-0.74656748957932
92314_2,Qwen/CodeQwen1.5-7B,-0.006302656140178442,-0.0028070220723748207,-0.004554839106276631
92314_2,bigcode/starcoder2-7b,-0.696333646774292,-1.0419399738311768,-0.8691368103027344
92314_2,ibm-granite/granite-8b-code-base,-0.006302602589130402,-0.0028070220723748207,-0.004554812330752611
97032_17,google/codegemma-7b,-1.6142090559005737,-0.0,-0.8071045279502869
97032_17,meta-llama/CodeLlama-7b-hf,-2.1903011798858643,-0.0,-1.0951505899429321
97032_17,Qwen/CodeQwen1.5-7B,-1.974967360496521,-0.0,-0.9874836802482605
97032_17,bigcode/starcoder2-7b,-1.974967360496521,-0.0,-0.9874836802482605
97032_17,ibm-granite/granite-8b-code-base,-2.7112107276916504,-1.0192186891799793e-05,-1.355610459939271
97952_7,google/codegemma-7b,-2.175384759902954,-3.291635036468506,-2.73350989818573
97952_7,meta-llama/CodeLlama-7b-hf,-3.532296657562256,-8.383918762207031,-5.9581077098846436
97952_7,Qwen/CodeQwen1.5-7B,-3.329115629196167,-3.1351442337036133,-3.23212993144989
97952_7,bigcode/starcoder2-7b,-3.329116106033325,-3.1351447105407715,-3.2321304082870483
97952_7,ibm-granite/granite-8b-code-base,-3.329116106033325,-3.1351442337036133,-3.2321301698684692
98260_3,google/codegemma-7b,-4.055374622344971,-4.433990001678467,-4.244682312011719
98260_3,meta-llama/CodeLlama-7b-hf,-4.510747909545898,-4.987089157104492,-4.748918533325195
98260_3,Qwen/CodeQwen1.5-7B,-3.5348432064056396,-9.785998344421387,-6.660420775413513
98260_3,bigcode/starcoder2-7b,-3.858151435852051,-5.640949249267578,-4.7495503425598145
98260_3,ibm-granite/granite-8b-code-base,-3.897256374359131,-5.637171268463135,-4.767213821411133
101898_1,google/codegemma-7b,-5.795867443084717,-4.857168674468994,-5.3265180587768555
101898_1,meta-llama/CodeLlama-7b-hf,-4.553247451782227,-5.217570781707764,-4.885409116744995
101898_1,Qwen/CodeQwen1.5-7B,-4.005177021026611,-4.954768657684326,-4.479972839355469
101898_1,bigcode/starcoder2-7b,-4.395418643951416,-5.567589282989502,-4.981503963470459
101898_1,ibm-granite/granite-8b-code-base,-4.395419120788574,-5.567589282989502,-4.981504201889038
103435_3,google/codegemma-7b,-1.9200334548950195,-1.6641565561294556,-1.7920950055122375
103435_3,meta-llama/CodeLlama-7b-hf,-1.423357367515564,-1.2506698369979858,-1.337013602256775
103435_3,Qwen/CodeQwen1.5-7B,-1.407958745956421,-1.265254020690918,-1.3366063833236694
103435_3,bigcode/starcoder2-7b,-1.407958745956421,-1.2652539014816284,-1.3366063237190247
103435_3,ibm-granite/granite-8b-code-base,-1.4079595804214478,-1.4079596996307373,-1.4079596400260925
105555_1,google/codegemma-7b,-3.3865814208984375,-4.660627841949463,-4.02360463142395
105555_1,meta-llama/CodeLlama-7b-hf,-4.411067485809326,-5.8993659019470215,-5.155216693878174
105555_1,Qwen/CodeQwen1.5-7B,-3.5818138122558594,-9.294501304626465,-6.438157558441162
105555_1,bigcode/starcoder2-7b,-2.39504075050354,-9.435744285583496,-5.915392518043518
105555_1,ibm-granite/granite-8b-code-base,-2.367072582244873,-3.3155517578125,-2.8413121700286865
106445_1,google/codegemma-7b,-4.78811502456665,-6.119353656686144e-06,-2.3940605719601535
106445_1,meta-llama/CodeLlama-7b-hf,-4.089327812194824,-10.880901336669922,-7.485114574432373
106445_1,Qwen/CodeQwen1.5-7B,-3.574312210083008,-5.9528489112854,-4.763580560684204
106445_1,bigcode/starcoder2-7b,-3.3702690601348877,-5.784475326538086,-4.577372193336487
106445_1,ibm-granite/granite-8b-code-base,-4.107169151306152,-10.017378807067871,-7.062273979187012
107040_2,google/codegemma-7b,-6.926290035247803,-3.2277235984802246,-5.077006816864014
107040_2,meta-llama/CodeLlama-7b-hf,-4.4541916847229,-4.648956775665283,-4.551574230194092
107040_2,Qwen/CodeQwen1.5-7B,-4.1589837074279785,-3.6122615337371826,-3.8856226205825806
107040_2,bigcode/starcoder2-7b,-5.388787746429443,-5.283265590667725,-5.336026668548584
107040_2,ibm-granite/granite-8b-code-base,-4.370363712310791,-3.4734747409820557,-3.9219192266464233
109115_5,google/codegemma-7b,-3.7415261268615723,-3.0186996459960938,-3.380112886428833
109115_5,meta-llama/CodeLlama-7b-hf,-2.7116613388061523,-1.6822293996810913,-2.196945369243622
109115_5,Qwen/CodeQwen1.5-7B,-2.5756661891937256,-7.953709602355957,-5.264687895774841
109115_5,bigcode/starcoder2-7b,-1.5556178092956543,-1.555618405342102,-1.5556181073188782
109115_5,ibm-granite/granite-8b-code-base,-1.555618405342102,-1.5556182861328125,-1.5556183457374573
109892_0,google/codegemma-7b,-7.241238594055176,-6.185481071472168,-6.713359832763672
109892_0,meta-llama/CodeLlama-7b-hf,-7.30781364440918,-6.201223850250244,-6.754518747329712
109892_0,Qwen/CodeQwen1.5-7B,-6.87525749206543,-4.08558988571167,-5.48042368888855
109892_0,bigcode/starcoder2-7b,-6.290525913238525,-4.08558988571167,-5.188057899475098
109892_0,ibm-granite/granite-8b-code-base,-6.290525913238525,-4.08558988571167,-5.188057899475098
109920_5,google/codegemma-7b,-6.594187259674072,-1.0466359853744507,-3.8204116225242615
109920_5,meta-llama/CodeLlama-7b-hf,-6.492341995239258,-2.0265476905478863e-06,-3.246172010893474
109920_5,Qwen/CodeQwen1.5-7B,-6.071345806121826,-13.34985637664795,-9.710601091384888
109920_5,bigcode/starcoder2-7b,-6.022408962249756,-1.113712191581726,-3.568060576915741
109920_5,ibm-granite/granite-8b-code-base,-6.437269687652588,-1.9788644749496598e-06,-3.2186358332585314
113194_4,google/codegemma-7b,-2.0546576976776123,-2.1283137798309326,-2.0914857387542725
113194_4,meta-llama/CodeLlama-7b-hf,-2.274305820465088,-5.470890045166016,-3.8725979328155518
113194_4,Qwen/CodeQwen1.5-7B,-2.378878355026245,-5.775211334228516,-4.07704484462738
113194_4,bigcode/starcoder2-7b,-3.0299956798553467,-6.770633220672607,-4.900314450263977
113194_4,ibm-granite/granite-8b-code-base,-5.446656227111816,-5.142462730407715,-5.294559478759766
113591_8,google/codegemma-7b,-3.1079559326171875,-3.003389835357666,-3.0556728839874268
113591_8,meta-llama/CodeLlama-7b-hf,-3.5060970783233643,-2.6256566047668457,-3.065876841545105
113591_8,Qwen/CodeQwen1.5-7B,-3.494476795196533,-2.6255838871002197,-3.0600303411483765
113591_8,bigcode/starcoder2-7b,-3.530954599380493,-2.825862169265747,-3.17840838432312
113591_8,ibm-granite/granite-8b-code-base,-2.7607150077819824,-2.7607150077819824,-2.7607150077819824
114399_2,google/codegemma-7b,-5.884836673736572,-7.724613169557415e-06,-2.942422199174871
114399_2,meta-llama/CodeLlama-7b-hf,-6.346580505371094,-2.252979356853757e-05,-3.173301517582331
114399_2,Qwen/CodeQwen1.5-7B,-4.618271827697754,-0.4086214005947113,-2.5134466141462326
114399_2,bigcode/starcoder2-7b,-4.513901233673096,-1.1086033737228718e-05,-2.2569561598534165
114399_2,ibm-granite/granite-8b-code-base,-4.27164888381958,-1.2913838872918859e-05,-2.1358308988292265
114661_6,google/codegemma-7b,-1.0557118654251099,-2.160649728466524e-06,-0.5278570130374192
114661_6,meta-llama/CodeLlama-7b-hf,-1.5692397356033325,-0.004322206135839224,-0.7867809708695859
114661_6,Qwen/CodeQwen1.5-7B,-0.9979572296142578,-1.148945927619934,-1.073451578617096
114661_6,bigcode/starcoder2-7b,-3.768456220626831,-9.875147819519043,-6.821802020072937
114661_6,ibm-granite/granite-8b-code-base,-3.9586198329925537,-3.8534557819366455,-3.9060378074645996
118308_3,google/codegemma-7b,-2.3016774654388428,-4.696730136871338,-3.4992038011550903
118308_3,meta-llama/CodeLlama-7b-hf,-2.306671380996704,-7.6721367835998535,-4.989404082298279
118308_3,Qwen/CodeQwen1.5-7B,-2.847055673599243,-4.384832382202148,-3.615944027900696
118308_3,bigcode/starcoder2-7b,-2.5900678634643555,-7.514103412628174,-5.052085638046265
118308_3,ibm-granite/granite-8b-code-base,-2.608189582824707,-7.521917343139648,-5.065053462982178
121373_0,google/codegemma-7b,-2.221562623977661,-5.674108505249023,-3.9478355646133423
121373_0,meta-llama/CodeLlama-7b-hf,-0.43548500537872314,-10.445420265197754,-5.4404526352882385
121373_0,Qwen/CodeQwen1.5-7B,-0.760021448135376,-8.131677627563477,-4.445849537849426
121373_0,bigcode/starcoder2-7b,-1.0596654415130615,-6.113246440887451,-3.5864559412002563
121373_0,ibm-granite/granite-8b-code-base,-1.2385919094085693,-11.043086051940918,-6.140838980674744
124015_2,google/codegemma-7b,-4.026662826538086,-7.5685224533081055,-5.797592639923096
124015_2,meta-llama/CodeLlama-7b-hf,-4.897589683532715,-4.919847011566162,-4.9087183475494385
124015_2,Qwen/CodeQwen1.5-7B,-4.743495464324951,-4.259177207946777,-4.501336336135864
124015_2,bigcode/starcoder2-7b,-1.7550839185714722,-4.25917911529541,-3.007131516933441
124015_2,ibm-granite/granite-8b-code-base,-1.7550839185714722,-4.25917911529541,-3.007131516933441
124511_9,google/codegemma-7b,-2.1801958084106445,-1.5961251258850098,-1.8881604671478271
124511_9,meta-llama/CodeLlama-7b-hf,-3.0284292697906494,-2.0801588107133284e-05,-1.5142250356893783
124511_9,Qwen/CodeQwen1.5-7B,-3.846484422683716,-8.306775093078613,-6.0766297578811646
124511_9,bigcode/starcoder2-7b,-1.2593306303024292,-3.3577353954315186,-2.308533012866974
124511_9,ibm-granite/granite-8b-code-base,-2.0940346717834473,-2.3601083755493164,-2.227071523666382
124683_1,google/codegemma-7b,-3.7329580783843994,-1.8933873176574707,-2.813172698020935
124683_1,meta-llama/CodeLlama-7b-hf,-2.7956395149230957,-7.526559352874756,-5.161099433898926
124683_1,Qwen/CodeQwen1.5-7B,-2.397520065307617,-8.937893867492676,-5.6677069664001465
124683_1,bigcode/starcoder2-7b,-2.769531726837158,-6.905902862548828,-4.837717294692993
124683_1,ibm-granite/granite-8b-code-base,-3.018780469894409,-9.491548538208008,-6.2551645040512085
131077_1,google/codegemma-7b,-2.796109914779663,-4.210247039794922,-3.5031784772872925
131077_1,meta-llama/CodeLlama-7b-hf,-3.464167356491089,-8.991084098815918,-6.227625727653503
131077_1,Qwen/CodeQwen1.5-7B,-2.8963849544525146,-6.609951972961426,-4.75316846370697
131077_1,bigcode/starcoder2-7b,-3.2116498947143555,-3.297667980194092,-3.2546589374542236
131077_1,ibm-granite/granite-8b-code-base,-4.248104095458984,-6.991921424865723,-5.6200127601623535
131519_3,google/codegemma-7b,-3.0670251846313477,-4.443208694458008,-3.7551169395446777
131519_3,meta-llama/CodeLlama-7b-hf,-5.218271255493164,-1.1126015124318656e-05,-2.609141190754144
131519_3,Qwen/CodeQwen1.5-7B,-3.086116075515747,-4.9835076332092285,-4.034811854362488
131519_3,bigcode/starcoder2-7b,-5.2183098793029785,-1.1126015124318656e-05,-2.6091605026590514
131519_3,ibm-granite/granite-8b-code-base,-2.853583335876465,-5.071584701538086,-3.9625840187072754
131974_1,google/codegemma-7b,-3.6836154460906982,-8.119826316833496,-5.901720881462097
131974_1,meta-llama/CodeLlama-7b-hf,-3.4669177532196045,-9.633193016052246,-6.550055384635925
131974_1,Qwen/CodeQwen1.5-7B,-5.598527431488037,-9.569519996643066,-7.584023714065552
131974_1,bigcode/starcoder2-7b,-5.086954593658447,-9.847094535827637,-7.467024564743042
131974_1,ibm-granite/granite-8b-code-base,-4.5729289054870605,-8.593155860900879,-6.58304238319397
134083_0,google/codegemma-7b,-4.7575459480285645,-8.8753023147583,-6.816424131393433
134083_0,meta-llama/CodeLlama-7b-hf,-3.9649837017059326,-1.7821470464696176e-05,-1.9825007615881987
134083_0,Qwen/CodeQwen1.5-7B,-2.871005058288574,-9.038700103759766,-5.95485258102417
134083_0,bigcode/starcoder2-7b,-4.076202869415283,-8.32506275177002,-6.200632810592651
134083_0,ibm-granite/granite-8b-code-base,-3.8113224506378174,-7.734138011932373,-5.772730231285095
134749_3,google/codegemma-7b,-2.573084592819214,-2.5852744579315186,-2.579179525375366
134749_3,meta-llama/CodeLlama-7b-hf,-2.101651668548584,-2.3920302391052246,-2.2468409538269043
134749_3,Qwen/CodeQwen1.5-7B,-2.305457592010498,-2.5191519260406494,-2.4123047590255737
134749_3,bigcode/starcoder2-7b,-2.305457592010498,-2.5191519260406494,-2.4123047590255737
134749_3,ibm-granite/granite-8b-code-base,-2.1345462799072266,-2.557823419570923,-2.3461848497390747
136487_0,google/codegemma-7b,-7.485236167907715,-4.25225830078125,-5.868747234344482
136487_0,meta-llama/CodeLlama-7b-hf,-5.525131702423096,-5.476374626159668,-5.500753164291382
136487_0,Qwen/CodeQwen1.5-7B,-6.33635950088501,-6.057851314544678,-6.197105407714844
136487_0,bigcode/starcoder2-7b,-6.63567590713501,-5.529004096984863,-6.0823400020599365
136487_0,ibm-granite/granite-8b-code-base,-6.844233512878418,-5.950007438659668,-6.397120475769043
137461_0,google/codegemma-7b,-3.5010595321655273,-2.001085042953491,-2.7510722875595093
137461_0,meta-llama/CodeLlama-7b-hf,-3.670206308364868,-4.053431034088135,-3.8618186712265015
137461_0,Qwen/CodeQwen1.5-7B,-3.4940717220306396,-4.321913719177246,-3.907992720603943
137461_0,bigcode/starcoder2-7b,-8.360054016113281,-2.42281174659729,-5.391432881355286
137461_0,ibm-granite/granite-8b-code-base,-3.31689453125,-2.5286314487457275,-2.9227629899978638
138539_5,google/codegemma-7b,-1.944311261177063,-1.838060736656189,-1.891185998916626
138539_5,meta-llama/CodeLlama-7b-hf,-1.8101787567138672,-4.0801825523376465,-2.945180654525757
138539_5,Qwen/CodeQwen1.5-7B,-1.3714945316314697,-1.5157760381698608,-1.4436352849006653
138539_5,bigcode/starcoder2-7b,-1.2255041599273682,-1.2885111570358276,-1.257007658481598
138539_5,ibm-granite/granite-8b-code-base,-1.2255041599273682,-1.2885111570358276,-1.257007658481598
138543_7,google/codegemma-7b,-0.1192258819937706,-0.7340009212493896,-0.4266134016215801
138543_7,meta-llama/CodeLlama-7b-hf,-2.276730537414551,-5.7219640439143404e-06,-1.1383681296892973
138543_7,Qwen/CodeQwen1.5-7B,-2.8225784301757812,-1.1747024059295654,-1.9986404180526733
138543_7,bigcode/starcoder2-7b,-2.2646613121032715,-5.507393325387966e-06,-1.1323334097482984
138543_7,ibm-granite/granite-8b-code-base,-2.26910400390625,-5.507393325387966e-06,-1.1345547556497877
138951_1,google/codegemma-7b,-5.195431709289551,-6.34122896194458,-5.768330335617065
138951_1,meta-llama/CodeLlama-7b-hf,-6.717525959014893,-6.100588798522949,-6.409057378768921
138951_1,Qwen/CodeQwen1.5-7B,-7.566298007965088,-4.109201908111572,-5.83774995803833
138951_1,bigcode/starcoder2-7b,-6.9687628746032715,-4.955589771270752,-5.962176322937012
138951_1,ibm-granite/granite-8b-code-base,-9.015880584716797,-5.474395751953125,-7.245138168334961
140564_1,google/codegemma-7b,-0.9106019735336304,-0.8766562938690186,-0.8936291337013245
140564_1,meta-llama/CodeLlama-7b-hf,-0.8477455973625183,-0.7050793766975403,-0.7764124870300293
140564_1,Qwen/CodeQwen1.5-7B,-0.703899085521698,-0.7050793766975403,-0.7044892311096191
140564_1,bigcode/starcoder2-7b,-0.7038992047309875,-0.7050793766975403,-0.7044892907142639
140564_1,ibm-granite/granite-8b-code-base,-0.703899085521698,-0.7050793766975403,-0.7044892311096191
141228_6,google/codegemma-7b,-3.580270767211914,-3.123558759689331,-3.3519147634506226
141228_6,meta-llama/CodeLlama-7b-hf,-2.932893991470337,-3.4243826866149902,-3.1786383390426636
141228_6,Qwen/CodeQwen1.5-7B,-3.545407772064209,-4.9984588623046875,-4.271933317184448
141228_6,bigcode/starcoder2-7b,-2.5568509101867676,-2.7002153396606445,-2.628533124923706
141228_6,ibm-granite/granite-8b-code-base,-2.776393175125122,-3.5162811279296875,-3.146337151527405
144573_1,google/codegemma-7b,-4.629634380340576,-5.044032096862793,-4.836833238601685
144573_1,meta-llama/CodeLlama-7b-hf,-6.486401081085205,-4.626415729522705,-5.556408405303955
144573_1,Qwen/CodeQwen1.5-7B,-3.806138753890991,-3.6406097412109375,-3.7233742475509644
144573_1,bigcode/starcoder2-7b,-7.885386943817139,-4.189572334289551,-6.037479639053345
144573_1,ibm-granite/granite-8b-code-base,-5.665030002593994,-4.903074741363525,-5.28405237197876
144597_4,google/codegemma-7b,-2.5604777336120605,-2.3526227474212646,-2.4565502405166626
144597_4,meta-llama/CodeLlama-7b-hf,-1.331304907798767,-1.2466062307357788,-1.288955569267273
144597_4,Qwen/CodeQwen1.5-7B,-1.7800359725952148,-5.0470380783081055,-3.41353702545166
144597_4,bigcode/starcoder2-7b,-1.4197416305541992,-0.7952636480331421,-1.1075026392936707
144597_4,ibm-granite/granite-8b-code-base,-1.2632108926773071,-1.2595784664154053,-1.2613946795463562
145119_8,google/codegemma-7b,-6.371737003326416,-4.216187477111816,-5.293962240219116
145119_8,meta-llama/CodeLlama-7b-hf,-3.848400831222534,-5.506103992462158,-4.677252411842346
145119_8,Qwen/CodeQwen1.5-7B,-3.6642627716064453,-3.3342230319976807,-3.499242901802063
145119_8,bigcode/starcoder2-7b,-3.326328992843628,-6.035202503204346,-4.680765748023987
145119_8,ibm-granite/granite-8b-code-base,-3.6421825885772705,-5.553683757781982,-4.5979331731796265
145812_3,google/codegemma-7b,-2.8168318271636963,-0.2850179374217987,-1.5509248822927475
145812_3,meta-llama/CodeLlama-7b-hf,-0.0006923190085217357,-0.000982292927801609,-0.0008373059681616724
145812_3,Qwen/CodeQwen1.5-7B,-0.00020385277457535267,-1.7492739061708562e-05,-0.00011067275681853062
145812_3,bigcode/starcoder2-7b,-0.00020387656695675105,-1.752253774611745e-05,-0.00011069955235143425
145812_3,ibm-granite/granite-8b-code-base,-0.00020385277457535267,-1.7492739061708562e-05,-0.00011067275681853062
147952_0,google/codegemma-7b,-5.040316581726074,-4.380929946899414,-4.710623264312744
147952_0,meta-llama/CodeLlama-7b-hf,-5.607992649078369,-8.457950592041016,-7.032971620559692
147952_0,Qwen/CodeQwen1.5-7B,-5.574120998382568,-4.8920793533325195,-5.233100175857544
147952_0,bigcode/starcoder2-7b,-5.588840007781982,-3.9932520389556885,-4.7910460233688354
147952_0,ibm-granite/granite-8b-code-base,-4.4840922355651855,-3.162094831466675,-3.82309353351593
148124_0,google/codegemma-7b,-4.524474620819092,-2.292731761932373,-3.4086031913757324
148124_0,meta-llama/CodeLlama-7b-hf,-2.081463098526001,-1.9988754987716675,-2.0401692986488342
148124_0,Qwen/CodeQwen1.5-7B,-3.1372575759887695,-3.915086030960083,-3.5261718034744263
148124_0,bigcode/starcoder2-7b,-2.062927722930908,-1.8808315992355347,-1.9718796610832214
148124_0,ibm-granite/granite-8b-code-base,-3.62642765045166,-2.1057252883911133,-2.8660764694213867
149621_3,google/codegemma-7b,-4.301506996154785,-2.9727768898010254,-3.6371419429779053
149621_3,meta-llama/CodeLlama-7b-hf,-4.901575565338135,-2.118718385696411,-3.510146975517273
149621_3,Qwen/CodeQwen1.5-7B,-4.546411514282227,-1.8310428857803345,-3.1887272000312805
149621_3,bigcode/starcoder2-7b,-4.546411514282227,-1.8310428857803345,-3.1887272000312805
149621_3,ibm-granite/granite-8b-code-base,-4.546411514282227,-1.8310428857803345,-3.1887272000312805
150520_2,google/codegemma-7b,-0.014727724716067314,-0.004484743811190128,-0.009606234263628721
150520_2,meta-llama/CodeLlama-7b-hf,-0.35723695158958435,-3.310309648513794,-1.8337733000516891
150520_2,Qwen/CodeQwen1.5-7B,-0.5358003377914429,-5.972639083862305,-3.254219710826874
150520_2,bigcode/starcoder2-7b,-0.0015713777393102646,-0.000762543233577162,-0.0011669604864437133
150520_2,ibm-granite/granite-8b-code-base,-0.0015713777393102646,-0.000762532465159893,-0.0011669551022350788
151679_0,google/codegemma-7b,-3.1240477561950684,-2.9325269679247867e-06,-1.5620253443610181
151679_0,meta-llama/CodeLlama-7b-hf,-3.153233528137207,-1.7222636938095093,-2.437748610973358
151679_0,Qwen/CodeQwen1.5-7B,-2.12363600730896,-6.040677070617676,-4.082156538963318
151679_0,bigcode/starcoder2-7b,-2.9938254356384277,-2.660013198852539,-2.8269193172454834
151679_0,ibm-granite/granite-8b-code-base,-3.1765387058258057,-3.7908193917246535e-06,-1.5882712483225987
152004_12,google/codegemma-7b,-4.510691165924072,-4.498895645141602,-4.504793405532837
152004_12,meta-llama/CodeLlama-7b-hf,-4.8150177001953125,-5.1460466384887695,-4.980532169342041
152004_12,Qwen/CodeQwen1.5-7B,-1.6575597524642944,-3.0336387157440186,-2.3455992341041565
152004_12,bigcode/starcoder2-7b,-3.8225722312927246,-4.806857109069824,-4.314714670181274
152004_12,ibm-granite/granite-8b-code-base,-3.854203701019287,-5.496951103210449,-4.675577402114868
152025_12,google/codegemma-7b,-5.327138423919678,-4.529912075668108e-06,-2.6635714769158767
152025_12,meta-llama/CodeLlama-7b-hf,-4.6765666007995605,-8.344545676663984e-06,-2.3382874726726186
152025_12,Qwen/CodeQwen1.5-7B,-4.8493428230285645,-11.546736717224121,-8.198039770126343
152025_12,bigcode/starcoder2-7b,-4.576133728027344,-6.109401510911994e-06,-2.2880699187144273
152025_12,ibm-granite/granite-8b-code-base,-4.708120822906494,-8.145868378051091e-06,-2.354064484387436
152079_40,google/codegemma-7b,-2.1087069511413574,-2.496753215789795,-2.302730083465576
152079_40,meta-llama/CodeLlama-7b-hf,-2.7303712368011475,-6.761624336242676,-4.745997786521912
152079_40,Qwen/CodeQwen1.5-7B,-2.994475841522217,-3.6884446144104004,-3.3414602279663086
152079_40,bigcode/starcoder2-7b,-2.8852903842926025,-9.552639961242676,-6.218965172767639
152079_40,ibm-granite/granite-8b-code-base,-3.597456216812134,-4.270504474639893,-3.933980345726013
152394_2,google/codegemma-7b,-1.0163154602050781,-8.523391443304718e-06,-0.5081619917982607
152394_2,meta-llama/CodeLlama-7b-hf,-2.9042179584503174,-8.344580237462651e-06,-1.4521131515152774
152394_2,Qwen/CodeQwen1.5-7B,-3.004547357559204,-1.89138662815094,-2.447966992855072
152394_2,bigcode/starcoder2-7b,-2.6107211112976074,-4.362990856170654,-3.486855983734131
152394_2,ibm-granite/granite-8b-code-base,-3.536644697189331,-4.798127974936506e-06,-1.768324747658653
154390_1,google/codegemma-7b,-0.30397146940231323,-0.0668773353099823,-0.18542440235614777
154390_1,meta-llama/CodeLlama-7b-hf,-0.3702102303504944,-0.7008577585220337,-0.535533994436264
154390_1,Qwen/CodeQwen1.5-7B,-4.751832008361816,-2.5701828002929688,-3.6610074043273926
154390_1,bigcode/starcoder2-7b,-0.10295126587152481,-3.2626712322235107,-1.6828112490475178
154390_1,ibm-granite/granite-8b-code-base,-5.566351413726807,-4.770481109619141,-5.168416261672974
154799_1,google/codegemma-7b,-3.155693292617798,-3.6799211502075195,-3.4178072214126587
154799_1,meta-llama/CodeLlama-7b-hf,-4.229442119598389,-9.310192108154297,-6.769817113876343
154799_1,Qwen/CodeQwen1.5-7B,-3.395261526107788,-2.990467071533203,-3.1928642988204956
154799_1,bigcode/starcoder2-7b,-5.1338396072387695,-1.7168536186218262,-3.425346612930298
154799_1,ibm-granite/granite-8b-code-base,-3.395261526107788,-2.990467071533203,-3.1928642988204956
156976_0,google/codegemma-7b,-5.8450093269348145,-3.181562662124634,-4.513285994529724
156976_0,meta-llama/CodeLlama-7b-hf,-8.238785743713379,-0.00011794368037953973,-4.119451843696879
156976_0,Qwen/CodeQwen1.5-7B,-3.106766700744629,-7.5743327140808105,-5.34054970741272
156976_0,bigcode/starcoder2-7b,-3.1872739791870117,-3.9240427017211914,-3.5556583404541016
156976_0,ibm-granite/granite-8b-code-base,-2.8624627590179443,-4.292505741119385,-3.5774842500686646
159931_7,google/codegemma-7b,-1.8160178661346436,-7.956426620483398,-4.886222243309021
159931_7,meta-llama/CodeLlama-7b-hf,-1.1968870162963867,-10.051145553588867,-5.624016284942627
159931_7,Qwen/CodeQwen1.5-7B,-0.943962574005127,-9.143746376037598,-5.043854475021362
159931_7,bigcode/starcoder2-7b,-1.2753111124038696,-10.01369571685791,-5.64450341463089
159931_7,ibm-granite/granite-8b-code-base,-1.741858720779419,-9.489750862121582,-5.6158047914505005
160970_19,google/codegemma-7b,-4.361551761627197,-3.728898286819458,-4.045225024223328
160970_19,meta-llama/CodeLlama-7b-hf,-3.795535087585449,-4.080477237701416,-3.9380061626434326
160970_19,Qwen/CodeQwen1.5-7B,-4.1520562171936035,-3.7769954204559326,-3.964525818824768
160970_19,bigcode/starcoder2-7b,-3.969060182571411,-3.151742696762085,-3.560401439666748
160970_19,ibm-granite/granite-8b-code-base,-4.0846848487854,-3.4622161388397217,-3.773450493812561
161417_0,google/codegemma-7b,-5.382171630859375,-4.532039165496826,-4.957105398178101
161417_0,meta-llama/CodeLlama-7b-hf,-4.904530048370361,-5.332896709442139,-5.11871337890625
161417_0,Qwen/CodeQwen1.5-7B,-4.962891578674316,-0.07596871256828308,-2.5194301456212997
161417_0,bigcode/starcoder2-7b,-4.962891578674316,-0.07596873492002487,-2.5194301567971706
161417_0,ibm-granite/granite-8b-code-base,-5.362701416015625,-1.1764849424362183,-3.2695931792259216
161828_4,google/codegemma-7b,-0.1811065524816513,-1.187353491783142,-0.6842300221323967
161828_4,meta-llama/CodeLlama-7b-hf,-0.7877177596092224,-7.628565311431885,-4.208141535520554
161828_4,Qwen/CodeQwen1.5-7B,-1.1649389266967773,-9.26397705078125,-5.214457988739014
161828_4,bigcode/starcoder2-7b,-0.6882736086845398,-2.6556663513183594,-1.6719699800014496
161828_4,ibm-granite/granite-8b-code-base,-0.6882736086845398,-2.6556663513183594,-1.6719699800014496
162233_1,google/codegemma-7b,-5.181874752044678,-6.4924211502075195,-5.837147951126099
162233_1,meta-llama/CodeLlama-7b-hf,-5.64701509475708,-5.670849323272705,-5.658932209014893
162233_1,Qwen/CodeQwen1.5-7B,-5.531191349029541,-7.82644510269165,-6.678818225860596
162233_1,bigcode/starcoder2-7b,-5.374668121337891,-6.36344051361084,-5.869054317474365
162233_1,ibm-granite/granite-8b-code-base,-7.5634589195251465,-5.262577056884766,-6.413017988204956
164057_3,google/codegemma-7b,-5.457406044006348,-4.657019138336182,-5.057212591171265
164057_3,meta-llama/CodeLlama-7b-hf,-5.5669169425964355,-6.298489093780518,-5.932703018188477
164057_3,Qwen/CodeQwen1.5-7B,-8.203664779663086,-7.725581169128418,-7.964622974395752
